starttime	seconds	ctime	dtime	ttime	wait
Sat Apr 07 08:07:46 2018	1523088466	0	16	16	15
Sat Apr 07 08:07:38 2018	1523088458	0	15	16	15
Sat Apr 07 08:07:44 2018	1523088464	0	15	16	15
Sat Apr 07 08:07:32 2018	1523088452	0	16	16	15
Sat Apr 07 08:07:36 2018	1523088456	0	16	16	15
Sat Apr 07 08:07:33 2018	1523088453	0	16	16	15
Sat Apr 07 08:07:47 2018	1523088467	0	16	16	16
Sat Apr 07 08:07:38 2018	1523088458	0	16	16	15
Sat Apr 07 08:07:39 2018	1523088459	0	15	16	15
Sat Apr 07 08:07:32 2018	1523088452	0	15	16	15
Sat Apr 07 08:07:35 2018	1523088455	0	16	16	16
Sat Apr 07 08:07:39 2018	1523088459	0	16	16	16
Sat Apr 07 08:07:42 2018	1523088462	1	15	16	15
Sat Apr 07 08:07:38 2018	1523088458	0	16	16	16
Sat Apr 07 08:07:45 2018	1523088465	0	16	16	16
Sat Apr 07 08:07:35 2018	1523088455	0	16	16	16
Sat Apr 07 08:07:38 2018	1523088458	0	16	16	16
Sat Apr 07 08:07:39 2018	1523088459	1	16	16	15
Sat Apr 07 08:07:38 2018	1523088458	0	16	16	15
Sat Apr 07 08:07:47 2018	1523088467	0	16	16	16
Sat Apr 07 08:07:38 2018	1523088458	0	16	16	16
Sat Apr 07 08:07:36 2018	1523088456	0	16	16	16
Sat Apr 07 08:07:37 2018	1523088457	0	16	16	16
Sat Apr 07 08:07:36 2018	1523088456	0	16	16	16
Sat Apr 07 08:07:44 2018	1523088464	0	16	16	16
Sat Apr 07 08:07:44 2018	1523088464	1	16	16	16
Sat Apr 07 08:07:38 2018	1523088458	0	16	16	16
Sat Apr 07 08:07:40 2018	1523088460	0	16	16	16
Sat Apr 07 08:07:44 2018	1523088464	0	16	16	16
Sat Apr 07 08:07:33 2018	1523088453	0	16	16	16
Sat Apr 07 08:07:39 2018	1523088459	1	16	16	16
Sat Apr 07 08:07:38 2018	1523088458	0	16	17	16
Sat Apr 07 08:07:36 2018	1523088456	0	16	17	12
Sat Apr 07 08:07:44 2018	1523088464	0	16	17	16
Sat Apr 07 08:07:36 2018	1523088456	0	16	17	16
Sat Apr 07 08:07:38 2018	1523088458	1	16	17	16
Sat Apr 07 08:07:38 2018	1523088458	0	16	17	16
Sat Apr 07 08:07:34 2018	1523088454	1	16	17	16
Sat Apr 07 08:07:35 2018	1523088455	0	16	17	16
Sat Apr 07 08:07:36 2018	1523088456	0	17	17	17
Sat Apr 07 08:07:43 2018	1523088463	1	17	17	16
Sat Apr 07 08:07:36 2018	1523088456	0	17	17	13
Sat Apr 07 08:07:35 2018	1523088455	1	17	17	17
Sat Apr 07 08:07:36 2018	1523088456	1	17	17	17
Sat Apr 07 08:07:39 2018	1523088459	0	17	17	17
Sat Apr 07 08:07:45 2018	1523088465	0	17	18	17
Sat Apr 07 08:07:40 2018	1523088460	0	17	18	17
Sat Apr 07 08:07:38 2018	1523088458	4	13	18	13
Sat Apr 07 08:07:45 2018	1523088465	0	17	18	17
Sat Apr 07 08:07:35 2018	1523088455	0	18	18	18
Sat Apr 07 08:07:43 2018	1523088463	0	18	18	18
Sat Apr 07 08:07:36 2018	1523088456	0	18	18	14
Sat Apr 07 08:07:33 2018	1523088453	0	18	19	18
Sat Apr 07 08:07:34 2018	1523088454	0	18	19	18
Sat Apr 07 08:07:39 2018	1523088459	0	18	19	18
Sat Apr 07 08:07:37 2018	1523088457	0	18	19	18
Sat Apr 07 08:07:33 2018	1523088453	1	18	19	18
Sat Apr 07 08:07:37 2018	1523088457	0	18	19	18
Sat Apr 07 08:07:36 2018	1523088456	0	19	19	19
Sat Apr 07 08:07:44 2018	1523088464	0	19	19	19
Sat Apr 07 08:07:39 2018	1523088459	0	19	19	18
Sat Apr 07 08:07:38 2018	1523088458	0	19	19	18
Sat Apr 07 08:07:46 2018	1523088466	0	19	19	19
Sat Apr 07 08:07:47 2018	1523088467	0	19	19	19
Sat Apr 07 08:07:45 2018	1523088465	5	15	20	15
Sat Apr 07 08:07:42 2018	1523088462	0	19	20	19
Sat Apr 07 08:07:38 2018	1523088458	0	19	20	19
Sat Apr 07 08:07:41 2018	1523088461	0	19	20	19
Sat Apr 07 08:07:41 2018	1523088461	1	19	20	19
Sat Apr 07 08:07:35 2018	1523088455	0	19	20	19
Sat Apr 07 08:07:35 2018	1523088455	0	20	20	19
Sat Apr 07 08:07:35 2018	1523088455	1	19	20	19
Sat Apr 07 08:07:40 2018	1523088460	0	20	20	20
Sat Apr 07 08:07:44 2018	1523088464	5	15	20	15
Sat Apr 07 08:07:42 2018	1523088462	0	20	20	20
Sat Apr 07 08:07:45 2018	1523088465	0	20	20	20
Sat Apr 07 08:07:34 2018	1523088454	1	20	21	20
Sat Apr 07 08:07:47 2018	1523088467	0	20	21	20
Sat Apr 07 08:07:38 2018	1523088458	0	21	21	20
Sat Apr 07 08:07:40 2018	1523088460	5	16	21	16
Sat Apr 07 08:07:42 2018	1523088462	1	20	21	20
Sat Apr 07 08:07:45 2018	1523088465	5	16	21	16
Sat Apr 07 08:07:44 2018	1523088464	0	21	21	21
Sat Apr 07 08:07:43 2018	1523088463	0	21	21	21
Sat Apr 07 08:07:44 2018	1523088464	0	21	21	21
Sat Apr 07 08:07:41 2018	1523088461	1	21	21	21
Sat Apr 07 08:07:46 2018	1523088466	0	21	22	21
Sat Apr 07 08:07:40 2018	1523088460	0	21	22	21
Sat Apr 07 08:07:36 2018	1523088456	0	21	22	21
Sat Apr 07 08:07:44 2018	1523088464	0	21	22	21
Sat Apr 07 08:07:40 2018	1523088460	0	22	22	22
Sat Apr 07 08:07:45 2018	1523088465	1	22	22	21
Sat Apr 07 08:07:44 2018	1523088464	1	22	22	22
Sat Apr 07 08:07:40 2018	1523088460	0	22	22	22
Sat Apr 07 08:07:43 2018	1523088463	0	22	22	22
Sat Apr 07 08:07:39 2018	1523088459	1	22	23	22
Sat Apr 07 08:07:46 2018	1523088466	0	22	23	22
Sat Apr 07 08:07:39 2018	1523088459	0	23	23	22
Sat Apr 07 08:07:32 2018	1523088452	1	22	23	22
Sat Apr 07 08:07:37 2018	1523088457	1	23	23	22
Sat Apr 07 08:07:36 2018	1523088456	0	24	24	24
Sat Apr 07 08:07:41 2018	1523088461	0	24	25	24
Sat Apr 07 08:07:46 2018	1523088466	5	21	26	21
Sat Apr 07 08:07:39 2018	1523088459	5	21	26	21
Sat Apr 07 08:07:42 2018	1523088462	0	26	26	25
